utime,vel vx,vel vy,vel wz,odometry x,odometry y,odometry theta,apriltag id,apriltag longitude,apriltag latitude,apriltag world_x,apriltag world_y
1712956848951390,0.2866614163,0,1.840877295,1.602552414,-0.5430497527,1.41692102,-1,-1,-1,-1,-1
1712956848991840,0.2863996327,0,1.859260201,1.604308248,-0.5317291021,1.491291404,-1,-1,-1,-1,-1
1712956849032240,0.2866761088,0,1.834277153,1.605219007,-0.5202983022,1.564662457,-1,-1,-1,-1,-1
1712956849073520,0.2826400697,0,1.009090781,1.605288386,-0.5089929104,1.605026126,-1,-1,-1,-1,-1
1712956849113900,0.2899828851,0,0.3483266234,1.604891419,-0.497400403,1.618959188,-1,-1,-1,-1,-1
1712956849150040,0.3356041908,0,0.1496649086,1.604245067,-0.4839918017,1.62494576,-1,-1,-1,-1,-1
1712956849190490,0.2957800031,0,0.1070104614,1.603604674,-0.4721779525,1.629226208,-1,-1,-1,-1,-1
1712956849230910,0.2802548707,0,-0.01338099875,1.602950096,-0.4609868824,1.628690958,-1,-1,-1,-1,-1
1712956849271320,0.2908099294,0,-0.04016169533,1.60227704,-0.4493739605,1.627084494,-1,-1,-1,-1,-1
1712956849311710,0.2992818952,0,-0.06696596742,1.601603508,-0.4374216497,1.624405861,-1,-1,-1,-1,-1
1712956849352990,0.292886287,0,-0.06553482264,1.600975752,-0.4257230163,1.621784449,-1,-1,-1,-1,-1
1712956849393420,0.2917151153,0,-0.02676186897,1.600381017,-0.4140695632,1.620713949,-1,-1,-1,-1,-1
1712956849433830,0.2949062884,0,-0.04015183449,1.599792361,-0.4022880197,1.619107842,-1,-1,-1,-1,-1
1712956849474250,0.2928511202,0,-0.06692625582,1.599226713,-0.3905876279,1.616430759,-1,-1,-1,-1,-1
1712956849514710,0.2904218435,0,-0.04010815546,1.598696709,-0.378982842,1.614826441,-1,-1,-1,-1,-1
1712956849555250,0.2950577438,0,0,1.598177195,-0.3671919703,1.614826441,-1,-1,-1,-1,-1
1712956849595690,0.2926700711,0,-0.04013082758,1.597661853,-0.3554965258,1.613221169,-1,-1,-1,-1,-1
1712956849636110,0.2928438783,0,-0.06692459434,1.597164989,-0.3437933028,1.610544205,-1,-1,-1,-1,-1
1712956849677570,0.2926093936,0,-0.0260982383,1.596699834,-0.332098186,1.609500289,-1,-1,-1,-1,-1
1712956849718030,0.2935011387,0,-0.05346955732,1.596245527,-0.320366919,1.607361555,-1,-1,-1,-1,-1
1712956849758570,0.2940333188,0,-0.04003283754,1.595815539,-0.3086134493,1.605760217,-1,-1,-1,-1,-1
1712956849799000,0.2907092273,0,-0.06691293418,1.595409036,-0.2969921827,1.60308373,-1,-1,-1,-1,-1
1712956849839420,0.2948916852,0,-0.04014978558,1.595028281,-0.2852026522,1.601477742,-1,-1,-1,-1,-1
1712956849879840,0.2928003967,0,-0.04014876112,1.594668984,-0.273496151,1.599871755,-1,-1,-1,-1,-1
1712956849921350,0.2932222188,0,-0.06515605748,1.594328046,-0.2617722154,1.597265482,-1,-1,-1,-1,-1
1712956849961900,0.2929076254,0,-0.05336144939,1.594017982,-0.2500600219,1.59513104,-1,-1,-1,-1,-1
1712956850002340,0.2927207649,0,-0.01337933354,1.593733072,-0.2383546531,1.594595909,-1,-1,-1,-1,-1
1712956850042760,0.281352371,0,0.8030149341,1.593465209,-0.22710374,1.626716495,-1,-1,-1,-1,-1
1712956850083170,0.2897245884,0,0.5086390972,1.592817545,-0.2155328691,1.647062063,-1,-1,-1,-1,-1
1712956850128460,0.2724705935,0,0.08360568434,1.591987133,-0.2046657205,1.650406241,-1,-1,-1,-1,-1
1712956850169010,0.2950140834,0,0.1867833287,1.591048717,-0.1929025352,1.657877564,-1,-1,-1,-1,-1
1712956850209470,0.2925326228,0,0.01337062381,1.590031028,-0.1812455654,1.658412337,-1,-1,-1,-1,-1
1712956850250880,0.2848179638,0,-0.0783874467,1.589034081,-0.169896543,1.655276895,-1,-1,-1,-1,-1
1712956850291310,0.291700691,0,-0.02676046081,1.588049531,-0.1582701206,1.654206514,-1,-1,-1,-1,-1
1712956850331710,0.2908459306,0,-0.04016656429,1.58708024,-0.1466767341,1.652599812,-1,-1,-1,-1,-1
1712956850372250,0.2898988128,0,-0.04003578424,1.586132765,-0.1351195574,1.650998354,-1,-1,-1,-1,-1
1712956850412680,0.2958239317,0,-0.02675661817,1.585184813,-0.1233246326,1.649928093,-1,-1,-1,-1,-1
1712956850453110,0.2938351035,0,-0.0535302721,1.584255695,-0.1116080061,1.647786856,-1,-1,-1,-1,-1
1712956850493510,0.2908171117,0,-0.04016272351,1.58336103,-0.1000097841,1.646180391,-1,-1,-1,-1,-1
1712956850535100,0.2957673073,0,-0.05203713104,1.582470059,-0.08821269125,1.644098878,-1,-1,-1,-1,-1
1712956850575650,0.2939608097,0,-0.04002310336,1.581608891,-0.07648583502,1.642497897,-1,-1,-1,-1,-1
1712956850616070,0.2948552072,0,-0.06690806895,1.580763936,-0.06472192705,1.639821529,-1,-1,-1,-1,-1
1712956850656810,0.2936237156,0,-0.0531151332,1.579953909,-0.05300494656,1.637696981,-1,-1,-1,-1,-1
1712956850697220,0.2950011492,0,-0.01338817179,1.579165101,-0.04123129696,1.637161493,-1,-1,-1,-1,-1
1712956850737630,0.2918161452,0,-0.08031339943,1.578390956,-0.0295843482,1.633948922,-1,-1,-1,-1,-1
1712956850779070,0.2907035649,0,-0.052219145,1.577657104,-0.01797938719,1.631860137,-1,-1,-1,-1,-1
1712956850819510,0.28328228,0,0.8025783896,1.57696557,-0.006669214927,1.663963318,-1,-1,-1,-1,-1
1712956850859940,0.2896385789,0,0.4817256927,1.575887799,0.004866082221,1.683232307,-1,-1,-1,-1,-1
1712956850900350,0.2991189361,0,0.2007884979,1.574545383,0.01675529033,1.691263795,-1,-1,-1,-1,-1
1712956850940770,0.2969904244,0,0.1472230107,1.573117733,0.02854881063,1.697152734,-1,-1,-1,-1,-1
1712956850981400,0.2923237085,0,-0.02662750334,1.571644187,0.04014853761,1.696087599,-1,-1,-1,-1,-1
1712956851021830,0.2896457613,0,-0.02676315047,1.57019639,0.0516435504,1.695017099,-1,-1,-1,-1,-1
1712956851062960,0.2898153663,0,-0.03945861384,1.568760037,0.06314683706,1.693438768,-1,-1,-1,-1,-1
1712956851103370,0.2928511202,0,-0.04015580565,1.567327023,0.07477289438,1.691832542,-1,-1,-1,-1,-1
1712956851143820,0.2915780842,0,-0.0267493166,1.565918803,0.0863506943,1.69076252,-1,-1,-1,-1,-1
1712956851184430,0.2914305627,0,-0.03996098042,1.564523697,0.09792413563,1.689164042,-1,-1,-1,-1,-1
1712956851224860,0.2906660736,0,-0.06690306962,1.563150644,0.1094694212,1.686487913,-1,-1,-1,-1,-1
1712956851265270,0.2949646711,0,-0.04015977681,1.561788678,0.1211891398,1.684881568,-1,-1,-1,-1,-1
1712956851305690,0.2918017209,0,-0.02676981129,1.560459971,0.1327853352,1.68381083,-1,-1,-1,-1,-1
1712956851346100,0.2928438783,0,-0.06692459434,1.559139013,0.144424364,1.681133866,-1,-1,-1,-1,-1
1712956851387400,0.295804441,0,-0.05240244418,1.557836175,0.1561845839,1.679037809,-1,-1,-1,-1,-1
1712956851427800,0.2929163575,0,-0.01338817179,1.556570411,0.1678326726,1.678502321,-1,-1,-1,-1,-1
1712956851468230,0.2959117293,0,-0.05352911726,1.555297971,0.1796005517,1.676361203,-1,-1,-1,-1,-1
1712956851508630,0.2939732969,0,-0.08033325523,1.554058909,0.1912940294,1.673147917,-1,-1,-1,-1,-1
1712956851549040,0.2970271707,0,-0.04015669972,1.552845001,0.2031129301,1.671541691,-1,-1,-1,-1,-1
1712956851589580,0.2930232286,0,-0.0533824563,1.551666141,0.2147744298,1.669406414,-1,-1,-1,-1,-1
1712956851630000,0.2948843837,0,-0.06691460311,1.550504923,0.2265125066,1.666729808,-1,-1,-1,-1,-1
1712956851671280,0.2928295135,0,-0.03931336105,1.549382925,0.2381718308,1.665157318,-1,-1,-1,-1,-1
1712956851711700,0.2959263921,0,-0.05353168026,1.548267603,0.2499562204,1.663016081,-1,-1,-1,-1,-1
1712956851752120,0.2928656042,0,-0.06692945957,1.547188759,0.261621058,1.660338879,-1,-1,-1,-1,-1
1712956851792670,0.2918617427,0,-0.04002002999,1.546144843,0.2732487619,1.658738136,-1,-1,-1,-1,-1
1712956851833090,0.2938787341,0,-0.05353834108,1.545112371,0.2849584818,1.656596661,-1,-1,-1,-1,-1
1712956851873500,0.2918016911,0,-0.05353962258,1.544112086,0.2965876162,1.654455066,-1,-1,-1,-1,-1
1712956851913910,0.2928728461,0,-0.04015862197,1.54313314,0.3082615733,1.652848721,-1,-1,-1,-1,-1
1712956851954320,0.2950230539,0,-0.06694598496,1.542165875,0.3200227916,1.650170922,-1,-1,-1,-1,-1
1712956851995970,0.291225493,0,-0.02597488649,1.541242242,0.3316351473,1.649131894,-1,-1,-1,-1,-1
1712956852036390,0.2917872965,0,-0.05353693292,1.54032886,0.3432708383,1.646990418,-1,-1,-1,-1,-1
1712956852076800,0.2918305993,0,-0.05354487151,1.539440274,0.3549101949,1.644848585,-1,-1,-1,-1,-1
1712956852117240,0.292691797,0,-0.06688974798,1.5385741,0.3665857911,1.642173052,-1,-1,-1,-1,-1
