utime,vel vx,vel vy,vel wz,odometry x,odometry y,odometry theta,apriltag 1 id,apriltag 1 longitude,apriltag 1 latitude,apriltag 2 id,apriltag 2 longitude,apriltag 2 latitude,apriltag 1 world x,apriltag 1 world y,apriltag 2 world x,apriltag 2 world y
1712966449806120,0.2188079804,0,0,1.814305663,5.61275959,-2.850529909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966449846530,0.2188621163,0,-0.02677121945,1.805919409,5.610247135,-2.851600647,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966449886960,0.2208809406,0,0,1.797453046,5.607720852,-2.851600647,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966449927500,0.2202217728,0,-0.02668335102,1.789011955,5.605202198,-2.852668047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966449968000,0.2225683182,0,-0.05343125761,1.780478239,5.602665424,-2.854805231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450008420,0.2219502926,0,-0.01338317618,1.771962881,5.600153923,-2.855340481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450049580,0.2220531553,0,-0.03942799941,1.763442159,5.59764576,-2.85691762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450090000,0.2209519893,0,-0.02677173167,1.754959822,5.595163822,-2.857988596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450130530,0.225471288,0,0.0133448774,1.746301293,5.5926404,-2.857454777,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450171010,0.2205917239,0,-0.02672805265,1.737831473,5.590167046,-2.858523846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450211420,0.2209738493,0,0,1.729344249,5.58769846,-2.858523846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450251840,0.2208973318,0,-0.02676519938,1.720860004,5.58523035,-2.859594345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450292270,0.2271379083,0,-0.0535277091,1.712133408,5.58270216,-2.861735344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450333510,0.2216009349,0,-0.01311585307,1.703614235,5.580253601,-2.862259865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450373950,0.2250206769,0,0,1.694962263,5.577772141,-2.862259865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450414330,0.2231855541,0,-0.02678966522,1.686380863,5.575310707,-2.863331556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450454740,0.2209738493,0,-0.02677442133,1.677881956,5.572882652,-2.864402533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450495160,0.2229867876,0,-0.02676584013,1.66930294,5.570441723,-2.86547327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450535700,0.2223432213,0,-0.02668860182,1.660746098,5.568017006,-2.866540909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450576140,0.2228985429,0,-0.02675533667,1.652165294,5.565595627,-2.86761117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450616530,0.2221206278,0,-0.04018052667,1.643611908,5.563191891,-2.869218349,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450658030,0.2232786864,0,0,1.635010004,5.560789108,-2.869218349,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450698450,0.2209082693,0,-0.02676648088,1.626499414,5.558412075,-2.870289087,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450738990,0.223371163,0,-0.01334359683,1.617891431,5.556017876,-2.870822906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450783440,0.2028028369,0,0,1.610074878,5.553848267,-2.870822906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450823870,0.2208700031,0,0,1.601562023,5.551485062,-2.870822906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450864270,0.2063812464,0,0.9906547666,1.593607545,5.549276829,-2.831196785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450904710,0.2239789069,0,0.5218176842,1.585076571,5.54654026,-2.810324192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450946400,0.224254787,0,0.3892204762,1.576594114,5.543622971,-2.794755459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966450986840,0.2270424068,0,0.1337629706,1.568053246,5.540535927,-2.789404869,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451027240,0.2116557509,0,-0.04017360881,1.560106635,5.537615299,-2.79101181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451067650,0.2220051736,0,0.01338650659,1.551766634,5.534565449,-2.790476322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451108060,0.2220436782,0,-0.01338881254,1.543426752,5.53151083,-2.79101181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451148610,0.2233161032,0,-0.01334026642,1.535037398,5.52844286,-2.791545391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451189040,0.2229426503,0,-0.02676058747,1.526660442,5.525384426,-2.792615891,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451230210,0.2220100015,0,-0.01314019039,1.518315315,5.522347927,-2.793141603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451270610,0.2220546454,0,-0.0401686132,1.509966969,5.519315243,-2.794748306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451311020,0.2240841985,0,-0.01338625047,1.501537323,5.516268253,-2.795283794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451351570,0.2212387323,0,-0.01334039401,1.493213177,5.513264656,-2.795817375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451392020,0.2218021154,0,0.01337433793,1.484866261,5.510257721,-2.795282364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451432420,0.2230805904,0,0,1.476472855,5.507228851,-2.795282364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451472830,0.2230529934,0,-0.02677378058,1.468080401,5.504200459,-2.79635334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451514100,0.225554496,0,-0.03932476044,1.459590554,5.50114727,-2.797926426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451554630,0.2203250378,0,-0.02669577487,1.451292872,5.498178005,-2.798994303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451595070,0.2228930444,0,-0.0267545674,1.442895293,5.495182991,-2.800064564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451635540,0.2206298709,0,0,1.434579849,5.492227077,-2.800064564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451675960,0.2240620255,0,-0.01338496897,1.426135063,5.489225388,-2.800600052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451716370,0.2219942063,0,-0.01338586584,1.417766571,5.486255646,-2.80113554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451756930,0.2201729119,0,-0.02667745762,1.409465194,5.483314991,-2.802202702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451797030,0.2237269878,0,-0.04047116265,1.401026607,5.480335712,-2.803821564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451838390,0.2219977677,0,0,1.392648458,5.47739315,-2.803821564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451878810,0.2229923159,0,-0.02676648088,1.384232759,5.474437237,-2.804892302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451919220,0.2220216691,0,-0.01338765956,1.375850558,5.471503258,-2.80542779,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966451959760,0.2202435285,0,0,1.367533922,5.468597412,-2.80542779,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452000190,0.221878916,0,-0.0133789489,1.359155536,5.465669632,-2.805963039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452040580,0.2221151292,0,-0.01339316741,1.350766659,5.462743282,-2.806498766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452082120,0.2200430781,0,-0.01302375738,1.342454433,5.459848881,-2.807019711,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452122530,0.2199097574,0,-0.0401577279,1.334145784,5.456960678,-2.808625937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452163090,0.2222335786,0,-0.02667540871,1.325744629,5.454055309,-2.80969286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452203540,0.2186889648,0,0,1.317474484,5.451204777,-2.80969286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452243940,0.2231026739,0,0,1.309037447,5.448297024,-2.80969286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452284360,0.2188350409,0,-0.02676788904,1.300761819,5.445444584,-2.810763597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452324770,0.220957458,0,-0.02677250095,1.292402744,5.442573547,-2.811834574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452365320,0.2201892138,0,-0.02667937987,1.284069777,5.439721584,-2.812901735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452406790,0.2204092145,0,-0.03913608566,1.275725365,5.43687582,-2.814467192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452447180,0.2221316397,0,-0.01339419186,1.267311335,5.434020996,-2.815002918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452487600,0.220935598,0,-0.02676981129,1.258941054,5.431185722,-2.816073656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452528020,0.2177552581,0,0.01338151097,1.250688314,5.42840004,-2.815538406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452568570,0.2191613913,0,-0.01334039401,1.242383718,5.425591946,-2.816071987,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452609020,0.2186835557,0,-0.02674918808,1.234095693,5.422794342,-2.81714201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452650460,0.2205794603,0,-0.01305539533,1.225732803,5.41998148,-2.817664146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452690870,0.2220161855,0,-0.04016169533,1.217314005,5.417154789,-2.819270611,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452731280,0.2209519893,0,-0.02677173167,1.208931088,5.414355278,-2.820341587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452768610,0.2380779833,0,0.01449179091,1.199895144,5.411348343,-2.819761992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452809070,0.2196325958,0,-0.040107131,1.191560864,5.408569336,-2.82136631,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452849500,0.2187971473,0,0,1.183253884,5.405814171,-2.82136631,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452889890,0.2158423364,0,-0.01339227054,1.17505908,5.403096676,-2.821902037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452930310,0.2209465206,0,-0.05354231223,1.166669011,5.400319099,-2.824043751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966452970840,0.2202761173,0,0,1.158298492,5.397567749,-2.824043751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453012310,0.2194199711,0,-0.02609388158,1.149960518,5.394827366,-2.825087547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453052780,0.2164670676,0,-0.02673266456,1.141731977,5.392132282,-2.826156855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453093190,0.2178414762,0,-0.01338689029,1.133448243,5.389429092,-2.826692343,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453133590,0.2157889009,0,-0.01338881254,1.12524116,5.386755943,-2.827227831,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453174130,0.2202706635,0,-0.02668924257,1.116862178,5.384031296,-2.828295469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453214570,0.2187051773,0,0,1.10853982,5.381335258,-2.828295469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453255500,0.2181770653,0,0,1.100237608,5.37864542,-2.828295469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453295900,0.2168421,0,-0.02677903324,1.091986179,5.375972271,-2.829366684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453336310,0.2147092521,0,-0.0267731417,1.083813071,5.373333931,-2.83043766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453376870,0.2170305103,0,0.0133370636,1.075548768,5.370676041,-2.829904079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453417310,0.217696026,0,-0.01337792445,1.067260504,5.368005753,-2.830439091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453457740,0.2177229524,0,-0.01337958965,1.058969736,5.365339279,-2.83097434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453498130,0.2169441134,0,-0.02679171413,1.050707221,5.362687111,-2.832046032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453538540,0.217836082,0,-0.01338663418,1.04240787,5.360032558,-2.83258152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453580070,0.2180570513,0,-0.0390785709,1.034098744,5.357379913,-2.834144592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453620510,0.2176745087,0,-0.04012992978,1.02579999,5.354744911,-2.835749865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453660990,0.2174701542,0,-0.01336409058,1.017504811,5.352125645,-2.836284399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453701390,0.2199750692,0,0.013389837,1.009112716,5.349480629,-2.835748911,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453741810,0.2177606523,0,0.01338189561,1.00080657,5.346858025,-2.835213661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453783980,0.2107373178,0,-0.0384828262,0.992769599,5.344315529,-2.836752892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453825520,0.2179940641,0,-0.01302234828,0.98445189,5.34169817,-2.837273836,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453865940,0.2177875936,0,-0.01338356081,0.9761406779,5.339087963,-2.837809086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453906340,0.2168850601,0,-0.02678441256,0.9678624868,5.336493015,-2.838880539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453946760,0.2209191918,0,0,0.9594275355,5.33385849,-2.838880539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966453987300,0.2171161473,0,-0.01334231533,0.9511377811,5.331269741,-2.83941412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454027750,0.2197194546,0,-0.01337433793,0.9427472353,5.328654289,-2.839949131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454068170,0.2157088369,0,-0.04015170783,0.9345084429,5.326090813,-2.841555119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454108560,0.2168850601,0,-0.02678441256,0.9262205958,5.323526859,-2.842626572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454150160,0.2187184095,0,-0.02601036802,0.9178599119,5.320950031,-2.84366703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454190700,0.2202326506,0,0.02668463066,0.9094386697,5.318364143,-2.84259963,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454231140,0.2187213898,0,0,0.9010779858,5.315787315,-2.84259963,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454271550,0.2178522497,0,-0.01338753104,0.8927505016,5.313220501,-2.843135118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454311930,0.2180357277,0,-0.04019653797,0.8844146132,5.310656071,-2.844743013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454352330,0.2178630531,0,-0.01338817179,0.8760812283,5.308106899,-2.845278502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454393890,0.218913123,0,0,0.8677062988,5.305550098,-2.845278502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454434340,0.2145128548,0,-0.02674867585,0.8594997525,5.303044796,-2.846348524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454474760,0.2188025564,0,0.02676379122,0.8511263728,5.300498009,-2.845278025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454515150,0.2158797383,0,-0.01339444797,0.8428674936,5.297976494,-2.845813751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454555570,0.2167562693,0,0,0.8345737457,5.295449257,-2.845813751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454596110,0.2160826474,0,-0.02668539993,0.826305747,5.292929649,-2.846881151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454636630,0.2172447443,0,-0.04005077109,0.8179906011,5.29040575,-2.848483086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454677110,0.2153837532,0,-0.01336370688,0.8097426891,5.28791666,-2.84901762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454718540,0.2195947617,0,0,0.8013321757,5.285383224,-2.84901762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454758970,0.2062995583,0,0.936735034,0.7934308648,5.28300333,-2.811548233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454798050,0.2230825424,0,0.6228641868,0.7849891782,5.280111313,-2.78663373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454838490,0.2343385667,0,0.2274026871,0.7761999965,5.276853561,-2.777537584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454878890,0.222071141,0,0.1740769744,0.7678993344,5.273690701,-2.77057457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454919300,0.2126615494,0,-0.02677775174,0.7599716783,5.270606518,-2.771645784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966454960800,0.2161535174,0,-0.01303374767,0.7519105077,5.267480373,-2.772167206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455001340,0.2181980312,0,0,0.7437714338,5.264328957,-2.772167206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455041770,0.2177014053,0,-0.01337830909,0.735650897,5.261184692,-2.772702456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455082240,0.22065714,0,0.02673612349,0.7274183631,5.258002281,-2.77163291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455122660,0.2230309248,0,-0.02677109092,0.7191007137,5.254776478,-2.772703648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455163060,0.219931528,0,-0.01338714734,0.7108952403,5.251604557,-2.773239136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455203620,0.2160293758,0,-0.02667861059,0.7028337121,5.248493195,-2.774306297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455244060,0.2197738141,0,-0.04013287649,0.6946290731,5.245336533,-2.77591157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455284530,0.2174970061,0,-0.01336575579,0.6865044236,5.242225647,-2.776446104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455325820,0.2172948569,0,0.01310253236,0.678385675,5.239121914,-2.77592206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455366230,0.2199369669,0,-0.01338753104,0.6701698303,5.235976219,-2.776457548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455407850,0.2165422589,0,0,0.6620791554,5.232883453,-2.776457548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455449420,0.2178629339,0,-0.03904385865,0.6539391279,5.229771614,-2.77801919,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455489840,0.2188188136,0,-0.02676584013,0.6457585096,5.226658821,-2.779089928,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455530230,0.2189921588,0,0,0.6375681162,5.223552704,-2.779089928,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455570630,0.215810284,0,-0.0133902207,0.6294966936,5.220491409,-2.779625654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455611170,0.2181764841,0,0.02668732032,0.6213351488,5.217401028,-2.778558254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455651590,0.2177768052,0,-0.01338292006,0.613191843,5.214307785,-2.779093504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455692000,0.2157728821,0,0.01338791568,0.605121851,5.211246967,-2.778558016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455732390,0.2169226408,0,-0.02678902447,0.5970104933,5.208165646,-2.779629469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455775640,0.2083870173,0,0,0.5892150998,5.205214024,-2.779629469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455816200,0.2149748653,0,-0.0133383451,0.5811733007,5.202168941,-2.78016305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455856640,0.2176583409,0,0.0133756185,0.5730294585,5.199090481,-2.779628038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455897060,0.2177821994,0,-0.01338317618,0.5648826361,5.196005821,-2.780163288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455937460,0.2179223746,0,-0.01339175832,0.5567288995,5.192923546,-2.780699015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966455977880,0.2188242227,0,-0.05353296176,0.5485397577,5.189832687,-2.782840252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456018420,0.2171054184,0,-0.01334167551,0.5404084325,5.186783791,-2.783373833,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456059660,0.2185744047,0,-0.02623618953,0.5322204232,5.183718681,-2.784423351,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456100080,0.2198879868,0,0.01338458527,0.5239799619,5.180643559,-2.783887863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456140470,0.2190030068,0,0,0.5157743096,5.177576542,-2.783887863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456180870,0.2157782465,0,-0.01338829938,0.507689476,5.174554348,-2.784423351,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456221420,0.2171214968,0,-0.01334269997,0.4995527267,5.171517849,-2.78495717,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456261870,0.220744431,0,-0.02674675547,0.491278559,5.168435097,-2.786026955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456302290,0.2177983522,0,-0.01338420063,0.4831115603,5.165402412,-2.786562204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456342680,0.2210832685,0,-0.02678774297,0.4748197496,5.162328243,-2.787633657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456384320,0.2184872925,0,0,0.4666220248,5.159298897,-2.787633657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456424860,0.2171054184,0,-0.01334167551,0.458476156,5.156288624,-2.788167238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456465300,0.2197629213,0,-0.04013082758,0.4502289593,5.153245926,-2.789772511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456505720,0.2167348266,0,-0.02676584013,0.4420906007,5.150258541,-2.790843248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456546120,0.2189813256,0,0,0.4338646531,5.147248745,-2.790843248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456586530,0.2188621163,0,-0.02677121945,0.4256431758,5.144240856,-2.791913986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456627980,0.2204836756,0,0.01304975897,0.417357564,5.141219616,-2.791392088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456668420,0.2177283317,0,-0.01337997429,0.4091770351,5.138231754,-2.791927338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456708830,0.2199043036,0,-0.04015669972,0.4009131491,5.135218143,-2.793533564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456749300,0.2175346166,0,-0.01336806174,0.3927335441,5.132250309,-2.794068336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456789760,0.2175668925,0,-0.01336998306,0.3845511377,5.129286289,-2.794603109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456830310,0.2170840204,0,-0.04002105445,0.3763853014,5.126333237,-2.796203852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456870750,0.2176906466,0,0.01337766834,0.3681919277,5.123384953,-2.79566884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456911170,0.2135876864,0,0.0133816395,0.3601545095,5.120488167,-2.795133591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456952730,0.2169174701,0,0,0.351993382,5.11754179,-2.795133591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966456993120,0.2147943079,0,-0.02678377181,0.3439121246,5.1146245,-2.796205044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966457033670,0.2160293758,0,-0.02667861059,0.3357812464,5.111699104,-2.797272205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966457074110,0.2187538594,0,-0.02675789781,0.3275446892,5.108745575,-2.798342466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966457114540,0.216702655,0,0,0.3193822205,5.105828285,-2.798342466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966457154960,0.2167348266,0,0,0.3112185597,5.102910519,-2.798342466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966457196400,0.21850954,0,-0.0130532179,0.3029880524,5.09996891,-2.798864603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966457236950,0.2160719782,0,-0.02668398991,0.294847846,5.097064495,-2.799932003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966457277390,0.2186997682,0,-0.05350247398,0.2866055071,5.094133377,-2.802072048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966457317820,0.2167240977,0,0,0.2784314156,5.091246128,-2.802072048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966457358230,0.2167723477,0,0,0.270255506,5.088358402,-2.802072048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966457398620,0.2168850601,0,0,0.2620753348,5.085469246,-2.802072048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966457439170,0.2160719782,0,0,0.2539258301,5.082591057,-2.802072048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966457479610,0.2177014053,0,-0.01337830909,0.2457148731,5.079690933,-2.802607298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966457520090,0.2184837013,0,-0.05344970152,0.237472862,5.076784611,-2.804745197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712966457561410,0.2171055377,0,0.01309100445,0.2292766869,5.073914528,-2.80422163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
