utime,type,apriltag id,apriltag x,apriltag y,apriltag z,odometry x,odometry y,odometry theta,vel vx,vel vy,vel wz
1712884347913908,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884347954247,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884347994740,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348035149,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348075528,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348115920,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348156258,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348196749,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348237157,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348277532,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348317909,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348358262,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348398742,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348439134,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348479513,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348519884,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348560232,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348600707,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348642485,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348682866,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348723235,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348763587,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348804072,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348844460,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348884831,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348925246,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884348965619,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349006109,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349046513,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349086888,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349127255,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349167605,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349208095,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349248499,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349288877,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349329249,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349369589,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349410070,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349450466,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349490837,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349531206,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349571549,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349612045,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349653642,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349694025,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349734386,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349774716,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349815209,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349855611,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349895992,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349936361,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884349976700,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350017199,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350057582,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350097950,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350138323,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350178655,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350219151,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350259555,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350299925,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350340298,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350380639,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350421124,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350461523,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350501898,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350542274,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350582615,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350623109,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350662823,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350703207,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350743575,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350783939,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350824439,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350864829,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350905206,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350945589,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884350985929,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351026427,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351066816,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351107191,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351147567,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351187903,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351228402,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351268798,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351309172,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351349546,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351389888,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351430380,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351470771,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351511141,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351551508,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351591854,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351632350,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351673088,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351713478,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351753843,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351794181,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351834682,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351875082,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351915453,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351955831,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884351996176,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352036674,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352077081,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352117459,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352157875,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352198237,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352238731,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352279140,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352319503,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352359871,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352400218,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352440703,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352481099,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352521479,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352561858,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352602203,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352642703,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352679696,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352720074,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352760454,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352800794,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352841297,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352881689,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352922066,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884352962431,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353002784,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353043280,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353083674,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353124045,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353164409,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353204757,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353245248,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353285647,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353326012,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353366380,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353406723,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353447211,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353487616,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353528004,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353568371,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353608703,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353651438,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353691854,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353732228,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353772599,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353812944,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353853435,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353893834,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353934211,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884353974580,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354014930,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354055418,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354095810,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354136187,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354176555,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354216905,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354257388,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354297796,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354338164,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354378531,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354418864,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354459359,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354499763,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354540136,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354580503,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354620839,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354657587,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354697998,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354738378,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354778752,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354819096,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354859580,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354899979,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354940353,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884354980722,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355021065,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355061559,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355101953,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355142343,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355182719,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355223065,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355263555,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355303949,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355344324,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355384689,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355425022,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355465508,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355505905,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355546274,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355586654,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355626995,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355668781,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355709176,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355749559,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355789914,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355830265,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355870752,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355911150,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355951534,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884355991903,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356032252,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356072734,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356113133,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356153518,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356193864,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356234228,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356274714,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356315115,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356355504,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356395852,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356436229,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356476706,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356517101,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356557474,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356597817,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356641779,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356682271,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356722677,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356763050,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
1712884356803471,MBOT_ODOMETRY,0,0,0,0,1.5378457307815552,-2.0920073986053467,-1.4758398532867432,0,0,0
