utime,vel vx,vel vy,vel wz,apriltag 1 id,apriltag 1 latitude,apriltag 1 longitude,apriltag 2 id,apriltag 2 latitude,apriltag 2 longitude,odometry x,odometry y,odometry theta
1713050112391367,0.1886,0.0000,-0.0401,-1,-1,-1,-1,-1,-1,3.2438,0.5769,1.826528787612915
1713050112432882,0.1887,0.0000,-0.0521,-1,-1,-1,-1,-1,-1,3.2419,0.5842,1.8244439363479614
1713050112473287,0.1897,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,3.2400,0.5915,1.8233728408813477
1713050112513842,0.1890,0.0000,-0.0267,-1,-1,-1,-1,-1,-1,3.2381,0.5988,1.822305679321289
1713050112554283,0.1875,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,3.2362,0.6061,1.8212355375289917
1713050112594711,0.1886,0.0000,-0.0401,-1,-1,-1,-1,-1,-1,3.2344,0.6134,1.8196297883987427
1713050112635132,0.1907,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.2325,0.6208,1.8190944194793701
1713050112676595,0.1869,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.2307,0.6280,1.8190944194793701
1713050112717157,0.1911,0.0000,-0.0533,-1,-1,-1,-1,-1,-1,3.2288,0.6355,1.8169605731964111
1713050112757605,0.1895,0.0000,-0.0535,-1,-1,-1,-1,-1,-1,3.2269,0.6428,1.814820647239685
1713050112798027,0.1886,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.2251,0.6501,1.8142852783203125
1713050112838501,0.1884,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.2233,0.6574,1.8137506246566772
1713050112878914,0.1918,0.0000,-0.0803,-1,-1,-1,-1,-1,-1,3.2215,0.6649,1.8105380535125732
1713050112919447,0.1912,0.0000,-0.0267,-1,-1,-1,-1,-1,-1,3.2196,0.6723,1.809470295906067
1713050112960339,0.1895,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.2178,0.6797,1.809470295906067
1713050113000771,0.1875,0.0000,-0.0535,-1,-1,-1,-1,-1,-1,3.2161,0.6870,1.807329535484314
1713050113041239,0.1884,0.0000,-0.0401,-1,-1,-1,-1,-1,-1,3.2143,0.6943,1.8057254552841187
1713050113081646,0.1897,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,3.2125,0.7017,1.8046544790267944
1713050113122182,0.1860,0.0000,-0.0133,-1,-1,-1,-1,-1,-1,3.2108,0.7089,1.804120659828186
1713050113162624,0.1906,0.0000,-0.0401,-1,-1,-1,-1,-1,-1,3.2091,0.7163,1.8025155067443848
1713050113203049,0.1896,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,3.2073,0.7237,1.8014450073242188
1713050113244252,0.1881,0.0000,-0.0263,-1,-1,-1,-1,-1,-1,3.2056,0.7310,1.8003946542739868
1713050113284666,0.1876,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,3.2039,0.7383,1.7993237972259521
1713050113325219,0.1890,0.0000,-0.0267,-1,-1,-1,-1,-1,-1,3.2022,0.7457,1.7982566356658936
1713050113365658,0.1916,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.2004,0.7532,1.7982566356658936
1713050113406080,0.1834,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,3.1988,0.7603,1.797186017036438
1713050113446470,0.1877,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,3.1971,0.7676,1.7961145639419556
1713050113486878,0.1866,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.1954,0.7749,1.7955790758132935
1713050113527434,0.1869,0.0000,-0.0267,-1,-1,-1,-1,-1,-1,3.1938,0.7822,1.7945120334625244
1713050113568614,0.1831,0.0000,-0.0394,-1,-1,-1,-1,-1,-1,3.1921,0.7893,1.7929356098175049
1713050113609029,0.1855,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,3.1905,0.7966,1.7918647527694702
1713050113649413,0.1867,0.0000,-0.0402,-1,-1,-1,-1,-1,-1,3.1889,0.8039,1.7902573347091675
1713050113689814,0.1866,0.0000,-0.0669,-1,-1,-1,-1,-1,-1,3.1872,0.8112,1.7875794172286987
1713050113730352,0.1860,0.0000,-0.0400,-1,-1,-1,-1,-1,-1,3.1856,0.8184,1.785978078842163
1713050113770814,0.1884,0.0000,-0.0401,-1,-1,-1,-1,-1,-1,3.1840,0.8258,1.7843737602233887
1713050113811226,0.1886,0.0000,-0.0402,-1,-1,-1,-1,-1,-1,3.1824,0.8332,1.782767415046692
1713050113852729,0.1857,0.0000,-0.0391,-1,-1,-1,-1,-1,-1,3.1809,0.8404,1.781203269958496
1713050113893146,0.1897,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.1793,0.8478,1.781203269958496
1713050113934453,0.1846,0.0000,-0.0131,-1,-1,-1,-1,-1,-1,3.1777,0.8551,1.78067946434021
1713050113974906,0.1874,0.0000,-0.0535,-1,-1,-1,-1,-1,-1,3.1762,0.8624,1.7785398960113525
1713050114015316,0.1887,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.1746,0.8698,1.7780044078826904
1713050114055716,0.1908,0.0000,0.0134,-1,-1,-1,-1,-1,-1,3.1731,0.8772,1.778540015220642
1713050114096126,0.1907,0.0000,-0.0402,-1,-1,-1,-1,-1,-1,3.1715,0.8847,1.7769335508346558
1713050114136677,0.1870,0.0000,-0.0534,-1,-1,-1,-1,-1,-1,3.1700,0.8920,1.774799108505249
1713050114177155,0.1883,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.1684,0.8994,1.7742645740509033
1713050114217573,0.1897,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,3.1669,0.9068,1.7731938362121582
1713050114258344,0.1880,0.0000,-0.0265,-1,-1,-1,-1,-1,-1,3.1654,0.9142,1.772132396697998
1713050114298754,0.1876,0.0000,-0.0535,-1,-1,-1,-1,-1,-1,3.1639,0.9216,1.7699904441833496
1713050114339294,0.1891,0.0000,-0.0267,-1,-1,-1,-1,-1,-1,3.1624,0.9290,1.7689229249954224
1713050114380225,0.1893,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.1609,0.9364,1.7689229249954224
1713050114421627,0.1882,0.0000,-0.0653,-1,-1,-1,-1,-1,-1,3.1594,0.9438,1.7663097381591797
1713050114462014,0.1877,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.1580,0.9511,1.7663097381591797
1713050114502425,0.1887,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.1565,0.9585,1.7657742500305176
1713050114542973,0.1901,0.0000,-0.0133,-1,-1,-1,-1,-1,-1,3.1550,0.9660,1.7652405500411987
1713050114583409,0.1875,0.0000,-0.0803,-1,-1,-1,-1,-1,-1,3.1536,0.9734,1.762029767036438
1713050114623826,0.1886,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.1521,0.9808,1.7614943981170654
1713050114664212,0.1888,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.1507,0.9882,1.7609585523605347
1713050114704632,0.1876,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.1493,0.9956,1.7609585523605347
1713050114746321,0.1879,0.0000,-0.0519,-1,-1,-1,-1,-1,-1,3.1479,1.0029,1.7588824033737183
1713050114786762,0.1896,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.1464,1.0104,1.7588824033737183
1713050114827192,0.1854,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.1451,1.0177,1.7588824033737183
1713050114867576,0.1856,0.0000,-0.0536,-1,-1,-1,-1,-1,-1,3.1437,1.0250,1.7567391395568848
1713050114907988,0.1845,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.1423,1.0322,1.7562036514282227
1713050114946873,0.1809,0.0000,0.9043,-1,-1,-1,-1,-1,-1,3.1410,1.0393,1.792374610900879
1713050114988406,0.1856,0.0000,0.4819,-1,-1,-1,-1,-1,-1,3.1393,1.0466,1.8116514682769775
1713050115028822,0.1970,0.0000,0.1740,-1,-1,-1,-1,-1,-1,3.1375,1.0542,1.8186116218566895
1713050115069201,0.1930,0.0000,0.1474,-1,-1,-1,-1,-1,-1,3.1356,1.0617,1.824506402015686
1713050115109624,0.1813,0.0000,-0.0535,-1,-1,-1,-1,-1,-1,3.1337,1.0687,1.822365164756775
1713050115150184,0.1880,0.0000,-0.0400,-1,-1,-1,-1,-1,-1,3.1319,1.0760,1.8207646608352661
1713050115190607,0.1844,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.1301,1.0832,1.820229411125183
1713050115231020,0.1907,0.0000,-0.0669,-1,-1,-1,-1,-1,-1,3.1282,1.0905,1.8175522089004517
1713050115271478,0.1853,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.1264,1.0977,1.8175522089004517
1713050115312699,0.1870,0.0000,-0.0131,-1,-1,-1,-1,-1,-1,3.1245,1.1050,1.81702721118927
1713050115353253,0.1869,0.0000,-0.0267,-1,-1,-1,-1,-1,-1,3.1227,1.1122,1.8159600496292114
1713050115393704,0.1885,0.0000,-0.0401,-1,-1,-1,-1,-1,-1,3.1209,1.1196,1.8143552541732788
1713050115434145,0.1875,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.1191,1.1268,1.8143552541732788
1713050115474561,0.1876,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,3.1173,1.1341,1.8132845163345337
1713050115514957,0.1887,0.0000,-0.0402,-1,-1,-1,-1,-1,-1,3.1154,1.1414,1.8116775751113892
1713050115555501,0.1756,0.0000,0.8940,-1,-1,-1,-1,-1,-1,3.1138,1.1483,1.8474358320236206
1713050115596666,0.1903,0.0000,0.4468,-1,-1,-1,-1,-1,-1,3.1117,1.1556,1.8653080463409424
1713050115637086,0.2053,0.0000,0.1740,-1,-1,-1,-1,-1,-1,3.1093,1.1634,1.872267484664917
1713050115677494,0.1887,0.0000,0.2276,-1,-1,-1,-1,-1,-1,3.1071,1.1706,1.881371021270752
1713050115717891,0.1804,0.0000,-0.0937,-1,-1,-1,-1,-1,-1,3.1049,1.1775,1.8776215314865112
1713050115758430,0.1881,0.0000,-0.0133,-1,-1,-1,-1,-1,-1,3.1026,1.1847,1.8770877122879028
1713050115798868,0.1864,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.1003,1.1918,1.8765525817871094
1713050115839291,0.1886,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.0981,1.1990,1.8760173320770264
1713050115879741,0.1885,0.0000,-0.0669,-1,-1,-1,-1,-1,-1,3.0958,1.2062,1.8733426332473755
1713050115924130,0.1784,0.0000,-0.0244,-1,-1,-1,-1,-1,-1,3.0937,1.2130,1.8723677396774292
1713050115964674,0.1870,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.0915,1.2201,1.8723677396774292
1713050116005113,0.1875,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,3.0892,1.2273,1.8712975978851318
1713050116045516,0.1897,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,3.0870,1.2345,1.870226502418518
1713050116085932,0.1907,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.0847,1.2418,1.8696911334991455
1713050116126322,0.1877,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,3.0825,1.2490,1.868619680404663
1713050116166872,0.1890,0.0000,-0.0534,-1,-1,-1,-1,-1,-1,3.0803,1.2562,1.8664851188659668
1713050116207314,0.1885,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.0781,1.2635,1.865950107574463
1713050116248670,0.1884,0.0000,-0.0131,-1,-1,-1,-1,-1,-1,3.0759,1.2707,1.8654268980026245
1713050116289094,0.1823,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.0738,1.2776,1.8648916482925415
1713050116329485,0.1877,0.0000,-0.0536,-1,-1,-1,-1,-1,-1,3.0716,1.2848,1.8627487421035767
1713050116370028,0.1870,0.0000,-0.0267,-1,-1,-1,-1,-1,-1,3.0695,1.2920,1.861681342124939
1713050116410452,0.1834,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,3.0674,1.2990,1.8606107234954834
1713050116450869,0.1834,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,3.0653,1.3061,1.8595399856567383
1713050116491276,0.1918,0.0000,-0.0536,-1,-1,-1,-1,-1,-1,3.0631,1.3134,1.8573979139328003
1713050116532594,0.1876,0.0000,-0.0262,-1,-1,-1,-1,-1,-1,3.0610,1.3206,1.8563505411148071
1713050116573135,0.1849,0.0000,-0.0534,-1,-1,-1,-1,-1,-1,3.0589,1.3277,1.8542155027389526
1713050116613572,0.1906,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.0567,1.3350,1.8536803722381592
1713050116654002,0.1906,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.0546,1.3423,1.8531451225280762
1713050116694410,0.1866,0.0000,-0.0402,-1,-1,-1,-1,-1,-1,3.0525,1.3495,1.8515386581420898
1713050116734802,0.1887,0.0000,0.0134,-1,-1,-1,-1,-1,-1,3.0504,1.3568,1.852074384689331
1713050116776428,0.1912,0.0000,-0.0130,-1,-1,-1,-1,-1,-1,3.0483,1.3641,1.8515545129776
1713050116816858,0.1865,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.0463,1.3713,1.851019263267517
1713050116857262,0.1897,0.0000,-0.0803,-1,-1,-1,-1,-1,-1,3.0442,1.3786,1.8478059768676758
1713050116897687,0.1865,0.0000,0.0134,-1,-1,-1,-1,-1,-1,3.0421,1.3857,1.8483412265777588
1713050116937047,0.1969,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.0400,1.3933,1.8483412265777588
1713050116977582,0.1881,0.0000,-0.0400,-1,-1,-1,-1,-1,-1,3.0379,1.4006,1.8467397689819336
1713050117018017,0.1885,0.0000,-0.0401,-1,-1,-1,-1,-1,-1,3.0358,1.4078,1.8451343774795532
1713050117058440,0.1886,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.0338,1.4151,1.8445991277694702
1713050117099764,0.1886,0.0000,0.0131,-1,-1,-1,-1,-1,-1,3.0318,1.4223,1.8451228141784668
1713050117140155,0.1877,0.0000,-0.0536,-1,-1,-1,-1,-1,-1,3.0297,1.4296,1.842979907989502
1713050117180697,0.1891,0.0000,-0.0267,-1,-1,-1,-1,-1,-1,3.0277,1.4369,1.8419123888015747
1713050117221151,0.1916,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.0256,1.4442,1.8419123888015747
1713050117261567,0.1876,0.0000,-0.0535,-1,-1,-1,-1,-1,-1,3.0236,1.4515,1.839770793914795
1713050117301996,0.1886,0.0000,-0.0401,-1,-1,-1,-1,-1,-1,3.0216,1.4587,1.8381651639938354
1713050117342415,0.1876,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.0196,1.4660,1.8381651639938354
1713050117383606,0.1912,0.0000,-0.0131,-1,-1,-1,-1,-1,-1,3.0176,1.4733,1.8376398086547852
1713050117424046,0.1885,0.0000,-0.0401,-1,-1,-1,-1,-1,-1,3.0156,1.4806,1.8360345363616943
1713050117464459,0.1886,0.0000,-0.0402,-1,-1,-1,-1,-1,-1,3.0137,1.4879,1.8344281911849976
1713050117504877,0.1876,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.0117,1.4951,1.8344281911849976
1713050117545337,0.1895,0.0000,0.0000,-1,-1,-1,-1,-1,-1,3.0097,1.5025,1.8344281911849976
1713050117585868,0.1891,0.0000,-0.0534,-1,-1,-1,-1,-1,-1,3.0078,1.5098,1.8322926759719849
1713050117626319,0.1885,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.0058,1.5171,1.8317577838897705
1713050117666731,0.1886,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,3.0039,1.5243,1.8312222957611084
1713050117707961,0.1859,0.0000,-0.0262,-1,-1,-1,-1,-1,-1,3.0019,1.5315,1.8301726579666138
1713050117748419,0.1853,0.0000,-0.0267,-1,-1,-1,-1,-1,-1,3.0000,1.5387,1.8291029930114746
1713050117788973,0.1869,0.0000,-0.0267,-1,-1,-1,-1,-1,-1,2.9981,1.5459,1.828035831451416
1713050117829400,0.1875,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,2.9962,1.5532,1.82696533203125
1713050117869814,0.1845,0.0000,-0.0402,-1,-1,-1,-1,-1,-1,2.9944,1.5603,1.8253591060638428
1713050117910229,0.1907,0.0000,-0.0669,-1,-1,-1,-1,-1,-1,2.9924,1.5677,1.8226820230484009
1713050117943306,0.2114,0.0000,1.0140,-1,-1,-1,-1,-1,-1,2.9903,1.5759,1.8632416725158691
1713050117984474,0.1842,0.0000,1.4192,-1,-1,-1,-1,-1,-1,2.9882,1.5829,1.9200083017349243
1713050118024913,0.1969,0.0000,0.7090,-1,-1,-1,-1,-1,-1,2.9855,1.5903,1.9483681917190552
1713050118065315,0.1835,0.0000,0.4017,-1,-1,-1,-1,-1,-1,2.9828,1.5972,1.9644356966018677
1713050118105742,0.1927,0.0000,0.1472,-1,-1,-1,-1,-1,-1,2.9798,1.6043,1.9703234434127808
1713050118146211,0.1925,0.0000,0.0134,-1,-1,-1,-1,-1,-1,2.9769,1.6114,1.970858097076416
1713050118186759,0.1828,0.0000,-0.0267,-1,-1,-1,-1,-1,-1,2.9740,1.6181,1.9697908163070679
1713050118227206,0.1906,0.0000,0.0134,-1,-1,-1,-1,-1,-1,2.9710,1.6251,1.9703258275985718
1713050118267620,0.1886,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,2.9681,1.6321,1.9697904586791992
1713050118309050,0.1891,0.0000,-0.0261,-1,-1,-1,-1,-1,-1,2.9652,1.6391,1.9687458276748657
1713050118349462,0.1886,0.0000,-0.0402,-1,-1,-1,-1,-1,-1,2.9622,1.6460,1.967139482498169
1713050118389998,0.1912,0.0000,0.0000,-1,-1,-1,-1,-1,-1,2.9593,1.6531,1.967139482498169
1713050118430440,0.1927,0.0000,-0.0669,-1,-1,-1,-1,-1,-1,2.9563,1.6602,1.9644641876220703
1713050118470853,0.1886,0.0000,-0.0402,-1,-1,-1,-1,-1,-1,2.9534,1.6671,1.9628578424453735
1713050118511268,0.1897,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,2.9505,1.6742,1.9617869853973389
1713050118551675,0.1866,0.0000,0.0134,-1,-1,-1,-1,-1,-1,2.9477,1.6811,1.962322473526001
1713050118593400,0.1908,0.0000,-0.0648,-1,-1,-1,-1,-1,-1,2.9448,1.6881,1.9597294330596924
1713050118633852,0.1895,0.0000,-0.0267,-1,-1,-1,-1,-1,-1,2.9419,1.6951,1.9586596488952637
1713050118674279,0.1917,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,2.9390,1.7022,1.9575891494750977
1713050118715418,0.1884,0.0000,0.0000,-1,-1,-1,-1,-1,-1,2.9361,1.7092,1.9575891494750977
1713050118755836,0.1897,0.0000,-0.0535,-1,-1,-1,-1,-1,-1,2.9333,1.7162,1.9554476737976074
1713050118796376,0.1901,0.0000,-0.0400,-1,-1,-1,-1,-1,-1,2.9304,1.7233,1.9538464546203613
1713050118837680,0.1805,0.0000,-0.9037,-1,-1,-1,-1,-1,-1,2.9277,1.7300,1.9176983833312988
1713050118878099,0.1949,0.0000,-0.4952,-1,-1,-1,-1,-1,-1,2.9251,1.7373,1.8978902101516724
1713050118926212,0.1576,0.0000,-0.3148,-1,-1,-1,-1,-1,-1,2.9231,1.7433,1.8852972984313965
1713050118966630,0.1949,0.0000,-0.1740,-1,-1,-1,-1,-1,-1,2.9206,1.7507,1.8783375024795532
1713050119007178,0.1953,0.0000,-0.0800,-1,-1,-1,-1,-1,-1,2.9183,1.7581,1.8751355409622192
1713050119047616,0.1844,0.0000,0.0134,-1,-1,-1,-1,-1,-1,2.9161,1.7652,1.8756706714630127
1713050119089091,0.1858,0.0000,-0.0130,-1,-1,-1,-1,-1,-1,2.9138,1.7723,1.875148892402649
1713050119129502,0.1834,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,2.9116,1.7793,1.8740779161453247
1713050119169938,0.1896,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,2.9094,1.7865,1.8730076551437378
1713050119210492,0.1859,0.0000,-0.0400,-1,-1,-1,-1,-1,-1,2.9072,1.7936,1.87140691280365
1713050119250935,0.1854,0.0000,-0.0535,-1,-1,-1,-1,-1,-1,2.9050,1.8007,1.8692667484283447
1713050119291367,0.1875,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,2.9028,1.8078,1.8681963682174683
1713050119331785,0.1897,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,2.9005,1.8151,1.8671256303787231
1713050119372197,0.1876,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,2.8983,1.8223,1.8660547733306885
1713050119413421,0.1911,0.0000,-0.0131,-1,-1,-1,-1,-1,-1,2.8961,1.8296,1.8655298948287964
1713050119453871,0.1926,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,2.8939,1.8370,1.864995002746582
1713050119494284,0.1876,0.0000,-0.0535,-1,-1,-1,-1,-1,-1,2.8917,1.8441,1.8628532886505127
1713050119534703,0.1907,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,2.8895,1.8514,1.8623179197311401
1713050119575108,0.1897,0.0000,0.0000,-1,-1,-1,-1,-1,-1,2.8873,1.8587,1.8623179197311401
1713050119615648,0.1922,0.0000,-0.0133,-1,-1,-1,-1,-1,-1,2.8851,1.8661,1.8617842197418213
1713050119656067,0.1876,0.0000,-0.0535,-1,-1,-1,-1,-1,-1,2.8830,1.8733,1.859642744064331
1713050119697351,0.1898,0.0000,-0.0262,-1,-1,-1,-1,-1,-1,2.8808,1.8805,1.8585944175720215
1713050119737767,0.1928,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,2.8786,1.8879,1.858059048652649
1713050119778179,0.1897,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,2.8765,1.8952,1.8569881916046143
1713050119818724,0.1901,0.0000,-0.0400,-1,-1,-1,-1,-1,-1,2.8743,1.9025,1.8553870916366577
1713050119859142,0.1897,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,2.8722,1.9098,1.8543163537979126
1713050119899559,0.1907,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,2.8701,1.9171,1.85378098487854
1713050119936319,0.2074,0.0000,-0.0441,-1,-1,-1,-1,-1,-1,2.8677,1.9251,1.8520150184631348
1713050119976736,0.1897,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,2.8656,1.9324,1.8509442806243896
1713050120018045,0.1886,0.0000,-0.0131,-1,-1,-1,-1,-1,-1,2.8636,1.9396,1.8504204750061035
1713050120058451,0.1897,0.0000,0.0000,-1,-1,-1,-1,-1,-1,2.8615,1.9469,1.8504204750061035
1713050120098866,0.1886,0.0000,-0.0402,-1,-1,-1,-1,-1,-1,2.8594,1.9542,1.8488142490386963
1713050120139284,0.1886,0.0000,-0.0402,-1,-1,-1,-1,-1,-1,2.8573,1.9614,1.8472081422805786
1713050120179698,0.1876,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,2.8553,1.9686,1.846137285232544
1713050120220225,0.1881,0.0000,0.0133,-1,-1,-1,-1,-1,-1,2.8532,1.9759,1.846671223640442
1713050120260635,0.1907,0.0000,-0.0669,-1,-1,-1,-1,-1,-1,2.8511,1.9832,1.8439937829971313
1713050120301923,0.1887,0.0000,-0.0131,-1,-1,-1,-1,-1,-1,2.8491,1.9905,1.8434697389602661
1713050120342344,0.1896,0.0000,0.0000,-1,-1,-1,-1,-1,-1,2.8471,1.9978,1.8434697389602661
1713050120382759,0.1855,0.0000,0.0000,-1,-1,-1,-1,-1,-1,2.8451,2.0049,1.8434697389602661
1713050120423395,0.1866,0.0000,-0.0532,-1,-1,-1,-1,-1,-1,2.8430,2.0121,1.8413397073745728
1713050120463840,0.1875,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,2.8410,2.0194,1.840269684791565
1713050120504252,0.1876,0.0000,0.0268,-1,-1,-1,-1,-1,-1,2.8390,2.0266,1.8413405418395996
1713050120544658,0.1855,0.0000,-0.0536,-1,-1,-1,-1,-1,-1,2.8371,2.0337,1.8391984701156616
1713050120585072,0.1845,0.0000,-0.0402,-1,-1,-1,-1,-1,-1,2.8351,2.0409,1.8375922441482544
1713050120626514,0.1860,0.0000,-0.0131,-1,-1,-1,-1,-1,-1,2.8331,2.0480,1.837070107460022
1713050120667009,0.1872,0.0000,-0.0267,-1,-1,-1,-1,-1,-1,2.8312,2.0553,1.8360013961791992
1713050120707435,0.1865,0.0000,-0.0669,-1,-1,-1,-1,-1,-1,2.8292,2.0625,1.8333250284194946
1713050120747864,0.1875,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,2.8273,2.0697,1.8322545289993286
1713050120788286,0.1740,0.0000,0.8431,-1,-1,-1,-1,-1,-1,2.8255,2.0764,1.8659794330596924
1713050120828817,0.1839,0.0000,0.4938,-1,-1,-1,-1,-1,-1,2.8233,2.0835,1.885732889175415
1713050120869313,0.2028,0.0000,0.0935,-1,-1,-1,-1,-1,-1,2.8208,2.0912,1.8894731998443604
1713050120910844,0.1937,0.0000,0.1954,-1,-1,-1,-1,-1,-1,2.8184,2.0985,1.8972885608673096
1713050120951849,0.1787,0.0000,-0.0264,-1,-1,-1,-1,-1,-1,2.8161,2.1053,1.8962332010269165
1713050120992270,0.1865,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,2.8137,2.1124,1.895697832107544
1713050121032823,0.1870,0.0000,0.0000,-1,-1,-1,-1,-1,-1,2.8113,2.1195,1.895697832107544
1713050121073272,0.1895,0.0000,-0.0535,-1,-1,-1,-1,-1,-1,2.8089,2.1266,1.8935580253601074
1713050121113670,0.1908,0.0000,0.0134,-1,-1,-1,-1,-1,-1,2.8065,2.1339,1.894093632698059
1713050121154089,0.1886,0.0000,-0.0402,-1,-1,-1,-1,-1,-1,2.8041,2.1410,1.8924875259399414
1713050121195601,0.1887,0.0000,0.0000,-1,-1,-1,-1,-1,-1,2.8017,2.1482,1.8924875259399414
1713050121236150,0.1922,0.0000,-0.0667,-1,-1,-1,-1,-1,-1,2.7993,2.1555,1.8898193836212158
1713050121276677,0.1860,0.0000,-0.0133,-1,-1,-1,-1,-1,-1,2.7969,2.1626,1.8892854452133179
1713050121317091,0.1876,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,2.7946,2.1697,1.8882145881652832
1713050121357500,0.1887,0.0000,-0.0402,-1,-1,-1,-1,-1,-1,2.7922,2.1769,1.8866081237792969
1713050121397920,0.1897,0.0000,-0.0268,-1,-1,-1,-1,-1,-1,2.7899,2.1841,1.8855373859405518
1713050121439514,0.1894,0.0000,-0.0390,-1,-1,-1,-1,-1,-1,2.7875,2.1913,1.883976697921753
1713050121479956,0.1864,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,2.7852,2.1984,1.883441686630249
1713050121520349,0.1919,0.0000,-0.0536,-1,-1,-1,-1,-1,-1,2.7829,2.2057,1.8812988996505737
1713050121560758,0.1897,0.0000,0.0000,-1,-1,-1,-1,-1,-1,2.7806,2.2129,1.8812988996505737
1713050121601169,0.1876,0.0000,0.0000,-1,-1,-1,-1,-1,-1,2.7783,2.2200,1.8812988996505737
1713050121641723,0.1880,0.0000,-0.0400,-1,-1,-1,-1,-1,-1,2.7760,2.2272,1.8796981573104858
1713050121682235,0.1913,0.0000,-0.0534,-1,-1,-1,-1,-1,-1,2.7736,2.2345,1.8775616884231567
1713050121723752,0.1897,0.0000,-0.0130,-1,-1,-1,-1,-1,-1,2.7713,2.2417,1.8770405054092407
1713050121764164,0.1866,0.0000,-0.0402,-1,-1,-1,-1,-1,-1,2.7691,2.2488,1.875434160232544
1713050121804573,0.1845,0.0000,-0.0134,-1,-1,-1,-1,-1,-1,2.7669,2.2559,1.8748986721038818
