utime,vel vx,vel vy,vel wz,apriltag 1 id,apriltag 1 latitude,apriltag 1 longitude,apriltag 2 id,apriltag 2 latitude,apriltag 2 longitude,odometry x,odometry y,odometry theta
1713050071134573,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071174971,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071216206,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071256607,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071297011,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071337542,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071377934,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071418337,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071458747,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071499142,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071540932,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071581339,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071621752,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071662151,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071702557,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071743086,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071784571,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071824984,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071865395,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071905806,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071945637,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050071986069,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072026476,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072066881,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072108331,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072148866,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072189274,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072229680,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072270082,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072310484,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072351027,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072392129,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072432558,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072472957,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072513353,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072553877,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072594363,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072634770,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072675157,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072716803,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072757338,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072797760,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072838150,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072878556,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072916255,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072957908,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050072998341,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073038717,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073079111,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073119511,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073160058,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073200548,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073240948,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073281351,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073322913,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073363465,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073403888,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073444266,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073484686,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073526164,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073566687,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073607179,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073647579,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073687983,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073728401,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073768933,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073809417,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073850867,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073891260,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073936704,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050073977251,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050074017681,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050074058056,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050074099592,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050074139984,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050074180516,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050074220944,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050074261328,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050074301722,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050074342132,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050074382661,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050074424040,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050074464420,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050074504807,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0
1713050074545207,-0.0020851234439760447,0.0,-0.026780420914292336,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050074585738,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050074626210,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050074666602,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050074707855,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050074748253,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050074788790,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050074829222,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050074869600,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050074910001,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050074949234,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050074989760,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075031159,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075071550,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075111943,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075152339,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075192866,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075233300,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075273676,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075314945,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075355340,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075395885,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075436320,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075476689,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075517090,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075557496,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075598015,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075639357,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075679742,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075720133,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075760535,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075801059,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075841481,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075881863,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075924175,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050075964571,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076005119,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076045548,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
1713050076085923,0.0,0.0,-0.0,-1,-1,-1,-1,-1,-1,-8.340493513969705e-05,0.0,-0.0010712167713791132
